resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,average_temp,average_watts,max_watts,weighted_average_watts,device_watts,kilojoules,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score
2,"{'id': 27358947, 'resource_state': 1}",Sortie vélo dans l'après-midi,37471.8,5468,5718,507.5,Ride,Ride,10.0,13414614970,2025-01-21T13:42:25Z,2025-01-21T14:42:25Z,(GMT+01:00) Europe/Paris,3600.0,,,,49,20,0,1,0,"{'id': 'a13414614970', 'summary_polyline': 'snwiG}dhk@nU_@~@TPh@~EsA^f@bDUlGTxDa@jN^dGc@xBPlA}@uBsOsA_Ts@og@m@q]R}IbAkO~A}CnBk@jBwH?{Ao@yBsDyE{FuAqOsAu@_@OoAtAuWr@_BvCUt@{@`AmOpFkG~DkA|EbBbDg@v@{@rAeF`AeA|FkAzIo@r@m@Xu@bG{e@nAiEAyFq@yBkGcG_EcBgRKkHh@kAz@gDjE_IzC}Ih@eEiCoHuA_Bw@qKkQ}HqBwFm@So@DqDSs@aDwDkFiD{@kDC}@l@cGvA_CrAsDHiF`B{DjEeFrByDzCaCpAmBlDeKvEmH^aCp@aACq@{CyKoC_CgAiB{BsEcAkGeEwFaDeGsACkErCaADsFkAyCiBsEs@uFoEwBwEsBwHSsFiBwJMkKkAuVo@oC}@aBaAeGq@q@w@D_GtHy@XcA]cSi_@aGwI{@cCc@iCk@aLf@uVXkDhA}E|FqJrBaHh@oF~CiFlCsHAmByDmKi@iD{AqA{AuDkFaGi@{D]k@{H_AoCdAiAq@y@yCLiBbF{CcEt@g@Qh@sACoAeAuBoCmCP}Dm@}BSFArA{AlEeBd@l@xAdB`AFr@cFrBcDxGVx@~DdCb@lCgA_CkG{B?aB`AcGYmAwCsCcCeAa@eBsAq@Os@SEG`@Nt@`A~@RjCxCnBj@|@CbAeAhCXqBOy@_Bw@{C[sBaDkAwEoCqEEZjA~Bd@~BHrAe@`FNfAh@dA|BpA`@x@?tA{@dENpCj@vA`DtBV~@MnA}CfFX`Ip@jAnDvAtAtCvChBT|@yBfUh@`FCfAiBhBsBv@cA`DeCnCM|BlBrExBjCp@~AGfFb@fQ~A|AhDrA`ArBPdGfE|NQ`LPjBjF|KfBn@|DJtB|B`A`CLtBOhEr@fCjAd@fFq@fBbBfAvJZ`Oz@`A~CTn@d@pAdElAtGpHjQzMhJlCrH`D|KzCzSgAvLiCpFQ`BvAlBnDHxGnAnBbBf@zAAbPoAfEa@|D~@`HBxDzBdDCjAcAhCAjA`@~@lBr@rCvDzJxDhAhCBrBc@fBsGfH?bAXdApH`Jl\\zXxE|CpOtE~@z@BbBuAdAcKKwMeD_AV_@j@HdCtEtHz@fLzC~G?tCw@hAR`AMbB~J`A[tMdBp@`PvAnFrAjD~Dv@jCC`BiBhHwCrAaAzCo@fJ]tML|A@lUZtD`All@nAdQ~ApMkO^oLMcLh@qE_@iCFi@l@uAo@kJl@uJg@{BV', 'resource_state': 2}",False,False,False,False,everyone,False,b4934866,"[43.707798, 7.255993]","[43.708252, 7.256127]",6.853,17.6,83.3,11.0,143.7,673.0,165.0,True,770.2,True,134.7,156.0,False,True,369.4,7.9,14308385471,14308385471,2025-01-21-134225-ELEMNT ROAM 2DD4-136-0.fit,False,8,0,False,87.0
2,"{'id': 27358947, 'resource_state': 1}",Sortie vélo le matin,32279.7,4164,4621,262.0,Ride,Ride,10.0,13360196225,2025-01-15T09:48:22Z,2025-01-15T10:48:22Z,(GMT+01:00) Europe/Paris,3600.0,,,,63,20,0,1,0,"{'id': 'a13360196225', 'summary_polyline': '{`uiG_~hk@_AeOo@}d@QaCKqXK_BHwD\\wIr@yIh@sAr@aApBi@dBqHByASgAg@kA}CaEyG}A_OiAu@a@SkAt@{LHwG`@eCV_@r@WvBEf@Yb@}ANmJNuAXq@tDeEtBgAvBc@lE|AbDa@~@s@xAmF|@_AxFuAbHg@pBaAXm@`Gwd@xAiFHuBQmCQy@i@}@mGaGaCaAyBi@kCT{KQsDFsB`@mA|@wC|DoH~CoAVsHTeEiCcHoAuAo@gAoAyFwKyAiByHoBiB@oCq@Sa@D_CUqBwBwCuAaA{BaAcAaAw@qDCcAl@_GjBeDz@eCFaAI{BLs@bBaEfEaFhBkDx@}@|B}At@cA`EuKxEuH^mCh@aAcDkM_@k@yByAiB{C}AeD{@aGqEiH}AwAo@yBi@M}@JoDfCcAHyFcAmDmB}Dm@eDmBgAiA}B_FwB_IWiGy@oDi@wDQoF@{Ci@cHc@_Ny@qCg@_AkAmGq@u@y@?g@^}ExG_AXy@[eAsAwQ}]}BuDgByBgA}Ce@oD_@oJd@eTf@yG`BmFfGcKtAgFT]J_D`@{AxBqDrBoEb@sBKaBcBiFoAqCs@_E{AgAML}@pt@MJUtBgG~H]x@k@|Be@nDo@~PIjGn@zJh@fDz@`C|BpChBrCrGlMvIfPbAhAt@NfA_@tFeHv@Ex@v@p@zFnAdDr@xDDtCIfEj@nGVpKv@nFr@tCRxFrBbHjCpFp@x@hCfBnDzAxAhAfBXrDzAzCOtEyCdAQd@Rz@rBpAbBf@vAbDvEp@`FjAzCxBnD`DrCnCpL?Tg@v@O~Ag@jAoCfDsBhDcDzIe@t@sCzBqCrEuB`CeBjCkApDHvEaBbE}@hAU|@i@zF|@lE|@~@rFjChB~B^hAIlDP~@bCl@lDLbFdA~BtCvEfKr@|@nBbAzGpAzEvCzACnCo@`DIxCs@xDmClAyBxAkAbB]vFQ|NBhDp@tBfAxFnFh@fARpA?xBQbBsAfEqEp^q@~Dc@bAaAn@mHd@_GrAwAvAe@lAq@zCo@p@}CV{CuAoAQwEhBoDzDq@fBM|@BnHa@rC{@l@mCAk@p@[nA{@vWNv@`Ab@tO|A`GtAv@j@lB|Cb@pANlAGjAcBrEOhAaCbAk@~@c@tAy@rK]hLNhCHxLMpGD~AVl@Dt@\\p^`@~LVdFr@nFJbCp@dEZpD[f@[HcE@a@]_@AuFn@aHJoWIk^b@', 'resource_state': 2}",False,False,False,False,everyone,False,b4934866,"[43.694065, 7.25629]","[43.707991, 7.25607]",7.752,17.98,87.0,11.0,152.4,720.0,173.0,True,641.9,True,140.3,165.0,False,True,72.2,-0.2,14249625382,14249625382,2025-01-15-094822-ELEMNT ROAM 2DD4-135-0.fit,False,26,0,False,87.0
2,"{'id': 27358947, 'resource_state': 1}",Sortie vélo le matin,80241.0,10556,10655,922.0,Ride,Ride,10.0,13160392172,2024-12-21T08:08:43Z,2024-12-21T09:08:43Z,(GMT+01:00) Europe/Paris,3600.0,,,,26,25,0,2,0,"{'id': 'a13160392172', 'summary_polyline': '_sevG{`e\\uCvHgHnK|@tFeE`LeKfNuBt@gApEeRhInKdOih@z@xBpc@wKfB{EvDiC[BfPuO_BqDt`@wHjOgK|BkLaAqC|@cOxO{DxHwc@|_@wEjQX|Bc@jAsNzIqCaBqHxJsFJqAnBkL{AyCz@o@fB`@dGwH|RiSpPc]vMuKhMaMcA{\\|EuQzHcJU{@|V}CfZf@|PoAjJtAkJUaStCoY|@qUma@z@yVxMcJdCwQaFuE`AyNqHoBLcBvCaDwAcGrEuD`RwMpZBbSfBxMq@nDiHjHyHhCyAnCkCo@kEbCkQh@gC|FgDn@cBnBmCnH]vDtEfX}DrE_EvMkKdSgPrQcBfKaMhLkDfd@eChL_IlHaJnPqZfOcElJsBpRuJzQ}HrHcI`NiPn@i@jHiGuC{GVuGxAeD|DoItDmHx@gMnF}C?uPsK}GXud@wFgHeCeGd@g@qFmAyAwQ}BuJFaAuABkDs@{@aHu@mRyJcH~@_HcBsXoImUkKahA|BaGhFw~@me@gV{FuQiHmV{Rgf@aGqOmJe@`G}CpDyNfAgE|`@{IxLMvM}CzQaLvSgOdD`MhyBhEv_@}Ar\\RzNeAvLlClZkEd]jR|Pz\\{VzIbJnHzLvIb@xD}LlEcMfB}ClF{@vM`@fCkHf@sCLuFeBgJz@{J`CkCfJa@hGoLhMqFvI\\tDcAvHcJrPiGlGpAnMoDdJ`EfNiGxOSxB_WXkOhLo^NoKdAeGS}MbA_Ka@uDl@{A?{^tFk\\FsHpYKhSvJd`@nLjHgAxCj@dOxIxHfA`@jF~@hA~\\rBpApBD|ElHi@hJxC~b@hFrGUfQjK~CAxKaFtGs@bKkE`EsEfOaBvGhDnAzG_AjBrFd@zh@{aArAgFp@_LxCcIhPkKtJiDfJuQ~GcGhEaQpAi[t@mDjLqKhAqDRuFlOqOjLkTnBkG|IDhEgAtB}ClJrJrB{AxJvAzHhFjXj@bFtIbGPjFxF~KhUdFjDZpGjEvAvOdTInVzCWjAdAjFmBxNg@zZlV`AyU_C_i@MuTdBgSh@uYhCoN}Gkv@nBe_@bDcT]mStC}Yx@sSnJo@nUsIfXeDbMv@zSqR`WeJvPcOvH_Q`@}Bk@kFr@qAbCk@jMxAtBmBnFk@xFeJzBhBvNwIr@mAWuBvEmQdSuQxP}MhE{I`N{NhCm@hLxAxJiB`FaJbCu@E}FlABrIgKzGyBfEoNbF?|@cRlFw@`IiIzTeN`I_BpDz@rE}BWaC{HiNwBkJ`FqDdGkA`MG~HfBrEiVqAaAJyB`BcEvCCfByFLsDYkEaJaBkA{A', 'resource_state': 2}",False,False,False,False,everyone,False,b4934866,"[45.744358, 4.784848]","[45.744449, 4.784113]",7.601,18.68,82.7,4.0,149.1,674.0,170.0,True,1547.0,True,143.5,169.0,False,True,440.2,197.4,14034541227,14034541227,2024-12-21-080843-ELEMNT ROAM 2DD4-134-0.fit,False,0,0,False,256.0
2,"{'id': 27358947, 'resource_state': 1}",Sortie vélo dans l'après-midi,55040.1,7221,7414,445.4,Ride,Ride,10.0,13127815002,2024-12-16T12:36:43Z,2024-12-16T13:36:43Z,(GMT+01:00) Europe/Paris,3600.0,,,,69,20,1,1,0,"{'id': 'a13127815002', 'summary_polyline': 'eqevGose\\kDsIoSkl@kEgRO_Ey@uFsFeQ_PmWqEaO?aBbAcIpAuFnBuCzCiDhA]bBJdDnAlAGxAcBl@wCBuAWkAmEeEgAuByAMmEv@kC}D@aB~AqAbDWnB\\h@c@DeBwBwBAiAjASv@|An@PdAe@`@y@@yAm@mCwBqAwFqGsAi@wABiI{CwDmCw@{AcNuM}CmAmMyD}BSgFDmJpBqDlG}@`FNlVxC|PXbGoAxNqDlN}BpB_Hl@eJbEkBzA{FdHeJdGuH|BkIa@gM{GqK{I_LmIwNwIyHqG}@wBsAuAgL}QsHqJoCcFkVqk@gBgFyH_^eAmCqDaG_DuBcEuAqEsDyMqGiI}AeM_@}DgA}D{BwNsQcLk`@}CgHwEaFsBkA}DcA{KMeF`AeFjB_UvNoIpJwBfDyGfPsIlm@qBpKoCzJ{CbGyKlIuExAqHZaOqC_QiC_HrBgBHwGeAaJgD}TcFyNwCqIm@wYg@{NfDcEVk^{@cMkAaH?kJ}AsE|FyAlEs@nEoAfQPvNeBfNcApPShAo@~@r@`BrA|@pAtEzChEnBnMx@lCn@d@BeCb@KVnGjBnEqAp@m@tAoBvHg@tH_AlCyBvDOpIgAx[_@`A}AnAaAxBgAxHJdClDtKlAvG`C`\\_@`IVbKx@lIhDfKlA~F~@tUl@`EvAzF|DxGjAtGxBlAbEEh@r@^dD@t\\f@pc@l@xLjAjHLfVxA|P]xEfAbVObBbA`JJzE?f[u@zLQvJa@fEkAlFKxUqAhJBjCfDvKjClDbGrDhLzD|U|P|FlE`@tAvATjIzFpEtEzC`GdAtIvAv^G`BnBfVYnGt@lGrHzjB^zETZvDoDpEcGbKyRhEeNzDoE?{@aEmRWiDh@mDtCiH~AyApCg@~AcEj@k@~Pg@fFgCpBr@nAiCrHeC|EgEhBcCf@}BIcCuAuKCoRdMgYzCiQj@cAbGgEr@@pBpAfBoCxBIpPbI|BjF_BgFzAoAdL`CxElAvIiCzKiH|IkDfK{@|LhAbHgA`GZlP_HrEiAvKk@fAm@~IoA~JnA~Au@fHgIhHsFdIkD~I{BrHsEjMeNfGmPFkAi@uDj@{AjCq@dLvAtCmBvDGxAeAzE_Ih@EpBfBvD{CjG_DfAwA[yCnE_PzGqEhD_DtDkFxP{M|D{HfOePdCo@pMnAtGqApBcBfDwGzBcAMwCxA}Nf@cLzCwRnPlA|@mBzCyA`K}@dHaIvU}NtG}AlEv@`AeAlCo@Ru@S}@qHqMwAqEqDeHcBgGY{DyDgSmAmKOqHVcGTi@fHN`P|D`AkMxKiEhKoKTOR`@', 'resource_state': 2}",False,False,False,False,everyone,False,b4934866,"[45.743546, 4.78609]","[45.744692, 4.784598]",7.622,15.94,84.1,5.0,172.3,716.0,200.0,True,1218.8,True,138.1,169.0,False,True,352.0,169.1,13999632462,13999632462,2024-12-16-123643-ELEMNT ROAM 2DD4-133-0.fit,False,24,0,False,135.0
2,"{'id': 27358947, 'resource_state': 1}",Sortie vélo dans l'après-midi,47257.9,6535,6870,692.8,Ride,Ride,,12995521769,2024-11-27T13:51:48Z,2024-11-27T14:51:48Z,(GMT+01:00) Europe/Paris,3600.0,,,,104,20,0,1,0,"{'id': 'a12995521769', 'summary_polyline': 'arwiGqdhk@|A]dBZd@D|T]pLgAtGXzK[nTAgBmLiBgX}AieAd@sOr@oIxAqCnBo@hBiHDeBq@cCwDwEcYkEU{AtAgWd@aBnDW`A{@l@aOjEoFdFqBxE~AtDe@t@gApA}E~@aAjQ{BnAw@Zo@nF}d@tAaFGkGo@gBqFeF_FeCoSMkGt@gFdGkGdCkLt@aEiCyGmAqBcAiH{MmBqByOuCUg@GgFkBoC}EqCsAqBm@wC`@_GpDgICkE`@cBrAwCzDqEjBiDtD}ChAeBtDkKxEeH^uCl@eAeD{LcEkEsCaGaA_GuHgK_AeCiADoEzC{@DyKuDeEw@{EsDwCkGkBeHUwFiBcJEiKwAwXqAsDw@yE{@uAkAEoG`IwBQ_Sc_@sFmIwA}D{@yP^iTZiDdAcEdIwOzAgKd@aBlAqA|C}Gd@aDoFmRqAcAwAyDyFeGu@oEaIqAkDbAcA}@o@iCZ}B|G_DpAsCGiF_B_Gf@qHEmI_AyIpFwUg@iGoAm@gAoCF}EaARe@~CThDlBpH?~CAiBg@mBoDgFwAyDo@{NLkFj@mCOk@mA|CmApHk@lNz@xDrDtHf@tCG`EM}Di@aCqBkE}CgDwBwIMoIzB_Q?kDc@dEsE|P[xD`@bK~BrKR|GOvCi@}IuDmLO`@|AhIBxAYrA_Ah@_Iy@_FgCiEkEyDqFwDd@wDmCcNu@eLoHaKJmBiAsBsCsFsBuGs@mBFQp@X~FiA`COtFh@rEzClHfEzC|F~K~L~DjH~EZv@fAhNrG|KfBdEnB`Q~DhIfBhKDbL~Ex[EvCm@dBuGhBwA~A_AdCc@vCn@~G_C~He@lDj@hJo@fB_C|Aw@jDAzC\\hC|DzJoC|\\r@x@~DdAbBbD~AxApDpPd@p@`AFnC}Ax@^d@bGMpHrEzH|AIzAqCnA_AhDi@dEuBvID\\fEuDlQvBtBtBbNx@zBf@ZjCeEdAQjEfDlCjKf@HfBwA~@XhIhQNdDy@tEBjA~CfClArFtDdDvCrHzBbSoAf_@|@zPCjDqAfLcInCqBpEEzApApFa@zBgDfFgD~CYpAExDo@|@gEeCuBa@kGvA_E?aB|@aHkAqFnBuHb@Ul@@lBjAzGkDlGk@tBg@hH^lEd@l@hDF`U~E|J{I|BNfBlCfCd@lCu@tDmFlCfBx@@zIyKt@MxBnD`O~ChIvDhJnBnDdChFfBbC~Ab@nDrDh@vKzHHv@w@pDl@t@`[hPjLtA]`LbAjAzPdBbG|AhCbDbAdCFxBcBbHeCbAyAlDmA|XTr[bB|q@|Cv\\}qA|@', 'resource_state': 2}",False,False,False,False,everyone,False,b4934866,"[43.708435, 7.255727]","[43.70801, 7.256184]",7.232,21.48,,13.0,151.1,,,False,987.5,True,134.4,159.0,False,True,530.8,7.9,13857985335,13857985335,2024-11-27-135148-ELEMNT ROAM 2DD4-132-0.fit,False,42,0,False,105.0
2,"{'id': 27358947, 'resource_state': 1}",Sortie vélo dans l'après-midi,38521.9,4668,5078,70.7,Ride,Ride,,12965512277,2024-11-23T13:15:18Z,2024-11-23T14:15:18Z,(GMT+01:00) Europe/Paris,3600.0,,,,23,18,0,1,0,"{'id': 'a12965512277', 'summary_polyline': 'oytiGkwgk@l@pDVfAFx@n@vDl@vAtAtFbBrHlC~KbDnLx@bCxI`SlBrDrBlDrDdFlHpI~PtRhEbEzFbEhHlEnE~BrDzAtKfFfG|EbClCvSf[lAxBnAxCv@pCt@jDb@bD`@fFP`AIv@tCje@VrB`AnEJ~@B`AEhI@vA^`EAv@f@nDNLz@~DbIpYXt@D\\\\fAh@x@vAbDtEdIZz@jFxJjBjGz@bErCfRd@rBN`B|D`Wr@nHLRFnCd@jJ?nFKtBWzCQhAk@lCsB`I_@lBSbBIvBA|BPzHVlC\\jClArFl@xB|BrJjIpZr@zBjBzEnBdEpA`CvA`CzDpFh@~@n@r@jGjJ~D`FnCxCbE|DdNbMdCvChAfAnMzO~@pB~A|Dd@r@jAtDjClFdDrJ|@`Bj@p@r@d@x@^p@LtA@nC]fHGrCQp@Nr@GrFPjCPdGdA`IpCf]hK~c@hOl@Nr@At@j@dBp@zPrFxIzBh@D`@Kh@h@p@f@~CbAbCd@zJjAtCL~LFpAC|@Qz@PnADdp@TfFH`ERrBb@IRFLrFzBpEFn@Rd@l@t@zAp@vC|@lBnDfDj@`@n@V|D|@n@?hBUfBi@bAi@jAy@r@}@D]EMSOK@QPUr@{ApAqBv@y@N{@DkAI}Cm@wAm@kD_Dk@gAg@yBQe@aA{AcAmAYOg@GmEEuFgCoA[sJ[it@WyAWiBRcMCsGa@uGy@gCg@uC_Au@c@i@m@qA?qJeCoRmGi@Wa@a@sAKag@iP_ScGyHaCmHcCiDo@eE]wEE_DPk@KuEAuCJ}@L_D@_Bc@mAeAgAgBgAmDiBcFcC_FcAoCQs@c@w@i@{AuBmEaMkOmAkA{BkCcRwP{A{Am@y@kBgBeDgEcDaFaDiEcCkDiBqC}AmCyBgEyBmFyD_MuEwPeBoH]iAWmAkBsHi@yD[cEOcGB_CJiBb@yDdC{Jp@aDXwDNcEC}Da@cJCoCOi@UaCe@oD}D}VIiAo@aDsCyQ_AgEcBkFoFyJYw@mFsJyA{Ca@gAwAyEwGkVa@_BUsAQ_@a@}CGaCS_CAmNIs@gAqEU}Aq@sM}AaWFaAsAgL]iBgA_ELOOFaBaEuByD}FoIaIeMyCqDkBcBqDgCyJ}EmCaAkKsFyMkJ}AwAwVaYsCiD{DiFaDqFwCaGkHqP{AmEgA}DgFqTk@qC}CcMy@yFqB}NKmAKo@ISo@HcIBu@Nw@M}EDaALqADuHKwIJoBIsANkAGkAJo@GyHRcFG{ARgAGk@N', 'resource_state': 2}",False,False,False,False,everyone,False,b4934866,"[43.693523, 7.254897]","[43.70795, 7.256117]",8.252,14.56,,14.0,148.2,,,False,692.0,True,143.0,164.0,False,True,29.4,3.7,13826029928,13826029928,2024-11-23-131518-ELEMNT ROAM 2DD4-131-0.fit,False,11,0,False,113.0
2,"{'id': 27358947, 'resource_state': 1}",Sortie vélo en soirée,0.0,2896,2896,0.0,Run,Run,0.0,12959838112,2024-11-22T17:46:57Z,2024-11-22T18:46:57Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,0,0,1,0,"{'id': 'a12959838112', 'summary_polyline': '', 'resource_state': 2}",True,False,False,True,only_me,False,,[],[],0.0,0.0,,14.0,,,,,,True,137.9,150.0,False,True,0.0,0.0,13820023123,13820023123,2024-11-22-174657-ELEMNT ROAM 2DD4-130-0.fit,False,0,0,False,56.0
2,"{'id': 27358947, 'resource_state': 1}",Course à pied le soir,8012.7,2837,2959,21.4,Run,Run,0.0,12959836161,2024-11-22T17:46:43Z,2024-11-22T18:46:43Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,17,0,1,0,"{'id': 'a12959836161', 'summary_polyline': 'ypwiGqehk@j@Fr@IFIPEJAJL^?`@Mh@Gh@AJFVCPLZI`AAb@KNHLNLDdAWb@ED?HNJFFABFh@Kb@Dr@IPHd@G`@Vd@H@IL@LG@KTS?OBKF?LLh@JRC^UXHFFHAHFDABGLA^NPBDBLCNK?CNCv@P\\CT@NCTBPEn@FRFRADIl@GXAx@LHCHBZ?\\GL@VARGDB^Ab@HxA?f@AT?NDxAO|@JtACTCP@PKV?HDDIAWB?@DLDRDLFJCL?RFV?TFRGZE`@?f@FF\\@t@FXBBPbBLp@LrADFAHFRLbAB\\TlA@VHPx@@DHFd@Fr@J^Bb@FV@ZPv@B\\~@vDNp@?Ln@rBt@|CD^ThAP`@?F\\lAn@vC\\fAHb@LTJn@`@jB\\`AJl@Vn@VpARf@Rx@Z~@Ld@Tn@LR^|@P^\\bAh@dAf@rA^n@f@nAT`@HT\\f@`@jATd@JJLZdApBHT^f@Zp@x@rADDn@bAHDRZRTDNVVr@bA~@`ADJ`@^V^r@p@DJd@h@T\\LJV^NJx@hAZZ\\d@zAxA`@j@FDBHHF\\h@b@VLRXXJTRPJPJD\\`@AOCGYWa@o@_A_A[e@a@e@]g@k@i@U[[[MSUOi@o@IOY]g@[i@u@e@g@W]SOAGo@q@GQs@u@IEEIOOQWm@w@w@iAKUWWKWGEk@{@u@sAY_@Qa@CAEKCAEOECSa@U[GQIGIYOSK]GISk@GGGQq@qA]eAoAkCI[k@kA?GUe@Oc@KMYo@K]Sa@w@wBaAmDIMKc@GQE[GQU}@Q_ASw@IME_@Wu@G[_@eAQkAiA{EO}@]uAISi@eCECGSIm@[gAE_@EESgAMc@McAC_@UmAAUCKEYOy@MoAGSGk@I_@Gu@I]SkAKaA?MMu@[}@WJKEKQICGIE?YD]?ID[BQH[EGFE@_@IS@_@M]Ec@LUAQFGAEDc@@YIs@?q@FKAQI_BBQGYCEGAKEIKJa@Lo@@QFO@ICW?SDu@EcATw@U_@EWFO^IF[B_@G]OWDOA[GUSG?I?u@Re@FOHWDm@e@YCI@k@TICk@BUGO?OLQFOCY@UEMMk@FMHWHe@FkAMe@DWGSHw@Ia@?YFaA@SE]?UOOA]LSNk@DYAUBSCSUw@?GBSE', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.708197, 7.25595]","[43.708112, 7.256025]",2.824,5.36,,,,,,,,False,,,False,False,29.9,7.9,13820020912,13820020912,DEE6B230-9B3B-4D9C-8D11-9AFFEDFB0365-activity.fit,False,0,0,False,
2,"{'id': 27358947, 'resource_state': 1}",Sortie vélo en soirée,0.0,3727,3727,0.0,WeightTraining,WeightTraining,30.0,12953093938,2024-11-21T17:14:33Z,2024-11-21T18:14:33Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,1,0,1,0,"{'id': 'a12953093938', 'summary_polyline': '', 'resource_state': 2}",True,False,False,True,only_me,False,,[],[],0.0,0.0,,17.0,,,,,,True,110.5,152.0,False,True,0.0,0.0,13812881932,13812881932,2024-11-21-171433-ELEMNT ROAM 2DD4-129-0.fit,False,0,0,False,16.0
2,"{'id': 27358947, 'resource_state': 1}",Course à pied le soir,0.0,3467,3467,0.0,Run,Run,0.0,12938818212,2024-11-19T18:26:07Z,2024-11-19T19:26:07Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,3,0,1,0,"{'id': 'a12938818212', 'summary_polyline': '', 'resource_state': 2}",True,False,False,True,only_me,False,,[],[],0.0,0.0,,16.0,,,,,,True,135.8,147.0,False,True,0.0,0.0,13797665831,13797665831,2024-11-19-182607-ELEMNT ROAM 2DD4-128-0.fit,False,0,0,False,54.0
2,"{'id': 27358947, 'resource_state': 1}",Course à pied le soir,10023.3,3450,3839,41.8,Run,Run,0.0,12938834301,2024-11-19T18:26:02Z,2024-11-19T19:26:02Z,(GMT+01:00) Europe/Paris,3600.0,,,,33,19,1,1,0,"{'id': 'a12938834301', 'summary_polyline': 'upwiGkehk@b@JRCPDr@Ip@BZILDJ?BDf@STBTERD\\IX@bAMHC^NBFBB\\?VCRDVGTAXDFAP@NER?PH`@BVINH`@CXZNGTAPLn@XFAb@o@NMh@Uf@G\\Jd@ENDRCd@Mf@DRGFHVD\\GJGVD`@ANDLLRDnAAl@Dn@ORHb@?n@JFCr@?x@IVDC`AG\\?f@DIAOBKCK?S@q@BGLKhAADAFIb@A^H`@?JERAHI^E\\DJFt@MN@NCNFH@TIXBFMFA^LXBBCTHVAVJ^G`@BTAFELWAIOWQu@MmAMs@?KPk@TI@Mq@qFQqDe@wFC{AEa@MyCCmA@[Gk@?}@MyB@u@?}BEi@CuA@c@A_@@s@MmM@q@EwBAeCCS?gCGkCAqD@a@C[AaAEe@G}BB]DqALkGZmFJeA?WPkANu@d@uAd@e@b@SJKTAd@MDIDOFo@b@}Bv@oC?k@AUOs@Og@Ec@Qk@Wg@CCCGYUGMWYOKQEGI[Mc@]{Ai@gCi@cC[_@CEBGEa@ESBKMUQOGs@AYIo@EI@aBOUMKOByABm@Ha@LkED[XOnBJ`@H`@RZDZCl@Rz@AVLv@LX?VFHC@CSCQDGCaAKg@MK@SGu@GQ?IC]AQEe@WcCWYVGl@MzDM|B@XLLHPb@Rf@DHDt@@|@Tl@FLB^X~@Jt@Ll@@tARtA\\BDNDr@LTJ`@@NLVHh@d@FBPVXVRVb@fA^nAP`ADZCh@Gb@EJOp@KXG\\c@|AIf@Oh@EHMHSBa@RUBOHY^Q`@U`@Sr@Kn@GlAELQ~BCt@OjC@TGdAClCGfA?xAHxA@pAAfAB\\?dBAlBBhCD`@A^BdACv@BbCDn@ANDpAANFvBBvDDxA?fCFrC?rAFv@BvDLhCLxDBPF~@@jATpBH|A\\dDPfCHXPlBf@nD@JCXi@`@OD[?g@X}@Nk@KOFOCq@[GDEHMHG@k@GQF]CCEQEw@@g@JW?CEGOAD[L]Ei@FaAIW@QEKBUEq@F}BJIAUHm@GGQEGKFEHQCQFGCe@JO?GDKCk@HUCUBs@W]Fk@Bk@NIFSBE?KSYUOUGOQYEDCFBHAHSZe@Ps@@h@@cAf@EACJIC]EQKIM]GIKeC\\Y?_@KMDW@UI[DkA?SFa@D_@@[IK?IEK?UM]Lc@DYNmAAICKMKAk@Hg@Ng@D', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.708132, 7.256095]","[43.708388, 7.255918]",2.905,7.46,,,,,,,,False,,,False,False,31.0,6.6,13797682410,13797682410,203F3132-34CD-4085-86B9-505E993165E9-activity.fit,False,15,0,False,
