resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,average_temp,average_watts,max_watts,weighted_average_watts,device_watts,kilojoules,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score,start_lat,start_lng,weather_time_utc,temp_c,precip_mm,wind_kmh,wind_dir_deg,rel_humidity,pressure_hpa,snow_mm
2,"{'id': 27358947, 'resource_state': 1}",Sortie vélo dans l'après-midi,46409.8,4788,4923,78.0,Ride,Ride,10.0,15571524863,2025-08-24 14:04:22+00:00,2025-08-24T16:04:22Z,(GMT+01:00) Europe/Paris,7200.0,,,,29,14,0,1,0,"{'id': 'a15571524863', 'summary_polyline': '{{jiHqsaMRv@v@dAxDhIRjA}BjQsA`UqAhC?rAd@fBmBv^fPlZ`HjLt@|A`@jBfGjIHj@]pB`@~AvEnEzEfCP\\jBbVhA|@^|@hmAxxEb@xDOjFe@|C{ArFTDp@u@r@uCv@{AnBcBlBu@tARdFfC|D|@~DAzLaBhICdEb@~F`BpDC`@V^fA@zC_AtMiArGcAlDcAjBcCdCgC`B{DxAkEl@qG[gSsFgJcEeCiDiAmCaA}FUoFB_Dp@qDd@uAjAwAlCeBhAAxHfDrDn@nDEtJuA~EWxHXnHrBnDCb@RXl@PtBe@rIcBxL_AnDwArCeFnEmE~A_El@kHSsRiFyH}CiCuBuA{Bq@gB_AcFYmHB}CfA{EjAwA|C{B~BXpExBrFhA~CKpMeBfLJvHzB~DAd@X`@tAEzFgA|KeBjImAvCiCnC{ErC_IhB_H]gSyFkIqDmAgAiByCuAyE]cDMqENaFjAwEfBiBxBoApBRbH|C~Cj@hDG|JyA`ESrHVbJ|BvCKhAzADrAi@nJ{BrNy@pCqArB}B|BaDfBkHlBoHOwT{FyHmDoC_DsB}Fk@cEQaHJaCjAyEvAaBzCkBtAJhDhBlDlAhC^~CK|MkBzJPdJvBrELh@`BGpE{AfN}@xEeAjD{CvDuBfBiHjCmJToNqEmFiAkIgDaCmDwAsDy@yEWoHJeChAwEfCmC~BkAnANbGxClDv@hECdMaBxEA|EVbIpBzDBv@lACtEq@lIqB`LiBzEgDjDsCdBaJlB_FWkUgGmJgEcDsF{@{C_@mCSeJx@{Fb@gA~@iAvDwB|AXjGrCpDt@zEOhK}AxEC~F\\`HjBvD@z@XTn@DbBu@`LcB|KwApEaDvD{BxAkEhBaFx@gJs@mPwEyJuEqBsCo@wAaB}GWyKx@{E`@gAz@iAhBwAxAm@xAVzGlDtCj@xCEdNkBlECzGd@`G|AtDApAv@Rh@?zA{@fL}AlJ_BjFoDdE}CxBsExA_EZ{FWwRwEeK_FsB{CgAmCm@cCe@_FEgHf@yCl@oBlBsBrCcBbBZ~EhCvE`A|DO`MeBhEEzF^nHpBxDCp@n@Rr@K~EoAdMmBxIiA`CsCxCwCpByDlAmEl@yDI}FgAcOeEqI{D{B{C{A{Dy@kGMmFHyBh@qCr@iBpEyDtBFfF`CtFnAxDShMqBvDEJQiHX{LfB_EY{FeBoGwD_CsBmAcDmO}k@cGwV{Skw@yOun@oSyv@mAoNB_BV}AK}@qJqHuBmDgDiEo@wAyLkRyOgZE}@pB{YjB}DE}Ag@gBtAgVjBiQC]aBeBgD{G', 'resource_state': 2}",False,False,False,False,everyone,False,b4934866,"[48.885918, 2.309292]","[48.885858, 2.308903]",9.693,15.84,91.8,24.0,193.0,744.0,205.0,True,912.4,True,145.5,162.0,True,True,60.4,42.6,16630987523,16630987523,2025-08-24-140422-ELEMNT ROAM 2DD4-189-0.fit,False,9,0,False,125.0,48.885918,2.309292,2025-08-24T14:00:00,23.4,0.0,7.9,32.0,32.0,1019.8,
2,"{'id': 27358947, 'resource_state': 1}",Sortie vélo en soirée,41178.4,6076,7129,307.0,Ride,Ride,,15539139788,2025-08-21 17:29:15+00:00,2025-08-21T19:29:15Z,(GMT+01:00) Europe/Paris,7200.0,,,,19,17,0,3,0,"{'id': 'a15539139788', 'summary_polyline': 's|jiHguaM`@nBn@n@vDvHXpC}AlISbHm@`Ee@|GAnAeAzBYrAx@`DSlCm@hFJbD[fDUnHv@rBbE|G~MfWnEdJ`GdJB`@]`B^lBlF~EfEpCrBnUbAz@^t@xmAfzE`@zCGfDc@vD}AxG`@CfA_Et@qA|EqDxHnDxEfA|C@dMiBbHYhFv@zF`BhEA\\VZ|@CxFm@bImAfIsArE_CzC_DfCyDzA_Dl@mDJeGs@mQcFwHcDqByBkBsDqAqFWgDE{FdAqFtAqBhD{BxATxFpClE~@`EK|LiBfEIlF^|HtBpEJ^x@HtAWxH}ApMyAxFeBhCqEpDaExAuCb@yE?mFq@iQgFyI}D}CmG_AiE]kCOgIhAqFtBeClCyA|AXtG|C`Dl@`DEtKgBdGWrFd@nI|BhDCl@^Z`ACpFeAdKmAzGmBxFYhDcAzDc@`D?nE\\hB@vA`@^VbKIeFp@v]f@TvBEb@jEh@nCr@j@XpAhABX|AlAd@bBjIz@fGT`@t@EfEcBhCA~@NLZsAtJc@|Me@rGCpFo@xPsC`MeE`SqBrPmEvXgBzOBzBRj@pDhB~AvAEvA}ApCF~ApMbQzBrBhC~ATb@iAfM_A~QyBdSi@~LPr@jC`E~@v@lBn@T`@Bft@?pz@E`AYl@cCIe@[_@cEaA_DwAqCyD{FaIcOF_Ch@sBMy@}CcD}KuRaEsBqBmBaNoIuKOuGlA{GcAcBk@gMiJkGmGoAeByBiI_EuGk@{Aa@yB_FyBsAaBgI{UgAw@iBF][PyFG}Kv@qC|EgCzIaHxEyH`AyABcCzC}]`Bk]ZqCpBaLWE[]{A}CsFgPaKmWr@bARa@l@sBp@sE]wKuB}Ko@_CMcDKCFL`@{I~@kJXU`ArALGCe@q@eBh@tALx@f@JpBeE~A_@hAcCpByJXDv@hAj@RgAmAI_@P?fEvCnElFfBvAhDnAlCf@tAbAp@`EPxHTlClCzKbBUlIuC\\m@i@sC{@uAeNeI_@cAs@yEs@eBwFy@yCoAaFqF{G{EwBoDWwDHyCTsAl@iAzAoHhBcNvCyPz@mDjBcFKGY`@JHXe@xEsK`@g@~AeF~@mAxBeB\\i@@UiDcEmC}Ier@qmCuHkXoLie@mDmLyAkMIqBb@wDGw@oJkHgCcEkHwIoCaFcCcGuBiDmBqFgDkEw@m@qCmGEe@vAyXPs@`AkBReAKsBk@uAZyAb@mJZeCCsCl@eCD}A~@wHOwAoA{B{CqHm@eC[sBsAgDI{@', 'resource_state': 2}",False,False,False,False,everyone,False,b4934866,"[48.886097, 2.309522]","[48.884747, 2.311175]",6.777,15.8,77.0,20.0,126.5,1233.0,175.0,True,749.5,True,126.0,172.0,False,True,170.8,34.0,16594980609,16594980609,2025-08-21-172915-ELEMNT ROAM 2DD4-188-0.fit,False,6,0,False,55.0,48.886097,2.309522,2025-08-21T17:00:00,21.7,0.0,16.6,9.0,47.0,1014.5,
2,"{'id': 27358947, 'resource_state': 1}",Sortie vélo en soirée,39551.9,5484,5671,174.0,Ride,Ride,,15504397497,2025-08-18 17:39:15+00:00,2025-08-18T19:39:15Z,(GMT+01:00) Europe/Paris,7200.0,,,,22,17,0,2,0,"{'id': 'a15504397497', 'summary_polyline': 'k|jiHavaMb@tBnAfBvBxEf@l@ZrAyAdKg@lMSr@e@fI[bCm@|@St@?rAj@`BBd@UlG_@xEw@rEWdEDfAvKnRZfApAfC`IvMt@`B`@rBfGpIB\\_@bCB`@^`AlCnB^h@lBvA`DfBjBhVP^~@j@p@tBdm@x_C~DpN?[sGeWqf@{kBaBiH}CyKwAgMEZ|@|Jt@nUItBu@hEeAxCo@x@Av@PNX[vA{Fd@{CNoEYkIr@mCEq@{@oDcAmIITv@zGT|FT^TFVMD]uAkFGlAZ|DnAr@Xt@zGnW|@jElI|ZfDtNpSdx@tDfMjLxe@tGfVfBxHh@fDDhAUhDu@nEaCnH{GdPwApGoGx_@mBvHIhA]V\\jAZ~Cl@nBt@pAlH`GzB`DpBpB`D~AlF`A|@xAXvCp@zBlBxAnI`F~@`Bd@bBSj@oCrA}FbBg@rCiCfHk@jA{@l@Kl@aA~ASt@iBlC}@bC]vCe@hBSzF_AfGgAtCeCbFoA|DeAdFi@QqGxFiAj@uF_GiH{FQH{A~Sq@fFaBhQaBvJYhHRVUJMlA[V_HeJoFsI{AmDeAoDmC}DLeDXqAh@{FrCcI`BwDd@i@D[O_@o@MmAoBkC{GkAeGoAmJ{@kJUoILoFXwCn@cOnAiG`BmCrCuCCO[h@z@k@hBu@`Dw@zFd@`DCdAu@nCcEr@SfGtCL`@k@pEcAzMNlEd@x@a@iAUeDPzDpDnEvA|B`ChBjELjFo@XoCbCoH\\{GtElFxAlCnDnEXYfC_@jDRn@_A`LoDRm@k@cCo@iAuMkH{@y@s@kCSiBo@wAu@e@mG}AcB_A}EyF_HiFiBoDSkCLiCtCiMrBwOhBeLjAqFtCgItFyLfAmDvAeBlDcCfG`DbG~ArEKnK_BjFItERrJ|BrCKn@d@Tz@BlBk@xJgA|HaBnGmBvCwD`DmCr@oE~A_C^wAEaIwAoNuEyGmCgAw@{CqEw@yBm@}DSeKv@wEZ}@fBsBxByA`@GrARpHfDtCf@fCCjMgBjLBlJ|BtDAp@n@TrAOhG_AtIs@hEaBtFcBfCcDrCkBbAyC~@yEj@kDIcHyAqMyDeIsDiB{BoAeC}@cD_@mDS_GHyCdAsEnAgBjCaCLYA[iDwDiCcIss@{pCuNok@}EcRSYr@`DFNJMeEkO{@uGe@}HVgDs@_AeDkCsCoBsGwIaDuE{I{NWy@sNwW@qBbCyYfAeCAeBi@uCfA{MVqI~AeNu@iCwDeFg@gAAc@iCyJ', 'resource_state': 2}",False,False,False,False,everyone,False,b4934866,"[48.885807, 2.309932]","[48.884789, 2.310824]",7.212,15.96,80.4,23.0,129.1,1225.0,188.0,True,690.5,True,125.0,171.0,False,True,146.6,50.2,16557707550,16557707550,2025-08-18-173915-ELEMNT ROAM 2DD4-186-0.fit,False,11,0,False,45.0,48.885807,2.309932,2025-08-18T17:00:00,27.5,0.0,11.2,45.0,39.0,1014.7,
2,"{'id': 27358947, 'resource_state': 1}",Sortie vélo en soirée,39849.1,5837,6501,122.0,Ride,Ride,10.0,15201954698,2025-07-22 17:36:29+00:00,2025-07-22T19:36:29Z,(GMT+01:00) Europe/Paris,7200.0,,,,13,21,0,2,0,"{'id': 'a15201954698', 'summary_polyline': 'mojiHqubM@Wq@aBcDyE_@qA}EkJuTad@c@wAuIuLjA_F@u@|DkKeC}FcEmNgB}Ep@}GMu@ZqENwENsKf@aB_@mEXmKE_Dh@aEf@iBp@oA~DoBjBgA\\?_DtP_@bDXxMGbE`@vECdEFzGXbEfGbEhBpBtCpBX~@t@f@jCrEzDnHdErIdBvNx@`EFvB|B`PDbCjDzU^lIv@hMx@lJX`GA`Dv@fDjC~QLrBnFda@BhAOnBhAdBF\\aAbGCvAiAhIgC`QgCfNS`CTjAnCrE`DnHbAbBD`AOz@Ff@zArAsEtSvG~DfAjL^fILVnAf@~@|ChlAtvEZbDK`Dg@|DwA~FPHl@q@r@sCv@qAfBaBbBy@dAFjFbCzEnAfB@bNgBdDMxIZpHrBdE?f@d@Z~AOzGoBjOgAjEkAvBgEfEqCxAiH~@{DC{MyByFiBqKcEcDwEiAcDo@yESwIbAkFb@gA`BiBbC{ArAFlHjD`Dn@dDCdL{AtHQxE^dHhBdDC`Az@PfAArAe@nHcAvIiAzEy@vB_C`DkCxBgCrA}GdAyFO}SsFaKcE{C}E}BeI[oJ|@oFd@iA~@gAtDyBlARlHzCnEr@hUcCjHTxHvBbBPdBOf@ZXz@HlA[hIi@zFiBxI{@rByAtBqD|C{CzAuGz@oIg@uM}DkBUoIoDqA_AcBgCcAaCu@kDa@oG?kEr@cEh@uA`AoArCsBnA@|G`D`E|@tCAzMiBxCIbI\\hIvBzCIZL\\r@LpBg@|Ju@bGaBjH_AnB{BrCqBdB}BhAuIxAaHo@qSqFgIsDiByBsAkCy@aDg@uFMmGRqBz@mDv@mAfDoCHYE_@kD_EyCgKgGiUgD_O_FiQ}Loe@a^}uAmLgc@cAqHSaDMgDToCi@u@eIeGwGqJqEmHqDyHy@}@KiAgBsAwBeCqDkJoCwFWuACmDv@iKH_FTcAdA{@d@aBAcAy@oBAe@l@}EAoBz@qIBuAp@uDFiA`@eB@{BZyAo@yAsAsAY{@wA_CiCkKaAmBAqAfAwBvDoDlDiFl@SlAsAgBoDyBiDm@c@kEgKi@mB{@wAqBgF}BaDeDwGAe@sBwCqAcDgKoNHi@bBiDJg@Im@jDyHXgAa@Yi@qAgDqKeBqDyAeESkBh@cEZwHG_B`@aCCkDj@oH[iGPyN`@sDj@kBFw@\\i@|DqBj@zIe@~D_@lATvBVfJB`BUpBVfC\\fKAhGNbAXn@zAz@hClC|BdAb@p@~A~@^dBr@j@dDrFxIhP\\hA?fBVjCxC`TjGnj@q@|FQb@qFhI', 'resource_state': 2}",False,False,False,False,everyone,False,b4934866,"[48.88472, 2.310837]","[48.884496, 2.311491]",6.827,11.68,74.1,20.0,113.7,679.0,141.0,True,644.0,True,111.0,157.0,False,True,104.8,31.8,16234293108,16234293108,2025-07-22-173629-ELEMNT ROAM 2DD4-184-0.fit,False,5,0,False,24.0,48.88472,2.310837,2025-07-22T17:00:00,21.4,0.0,14.4,261.0,60.0,1014.3,
2,"{'id': 27358947, 'resource_state': 1}",Sortie vélo en soirée,32002.3,4231,4298,207.0,Ride,Ride,,15147388478,2025-07-17 17:27:42+00:00,2025-07-17T19:27:42Z,(GMT+01:00) Europe/Paris,7200.0,,,,25,16,0,1,0,"{'id': 'a15147388478', 'summary_polyline': 'e|jiHeuaMXdBfApAlBbEv@hBRjAqAnKwBtZKZs@|@Sx@DzAb@hBSzAMhDYhD?~AO~@IzCa@lCChADd@dGhKd@hBxB`DZfAz@jB~CpE^lApD`Gt@zBfG`JDj@YnBHt@P`@pBbBt@`A~B|AbCnAX^nAvM\\lG\\d@n@b@bAtCbFlSpAdEhDnNbXhdAbWvbAfIrZhA|El@fFOtEi@nDqArE@NNH`@a@fAcE`@y@jAoArDeC~A{B~EgIfC}EhDaIjAsD\\yAAIaFrNgFrJgCfFiBjCENNXjAd@fBPzBnBnAZrBNxCGh@Gt@_@zEiErAa@vCO|By@|AFt@M~AXbDMrD`@fBYV\\^bBl@tFEx@Dx@EtEk@xHeApHu@lD[bAiAtBsDrDcDdBmDfAwD`@}COcDe@uRqFaHyCuB}BaBgDi@kBk@oESmFH{Cz@_EpAcCrC}BXc@As@O[gCeAk@DQZm@dGc@zBo@xB_ChGyBfEqBrFqB|IuDvTQlBeDtOSjBBdAr@~C~AfD|@`A|DlC~FbHrDnBrEx@dA`A^`AV`C@zBV`HV~AbBbGX`Bu@pEy@dBu@zBq@jAg@`@e@rAk@~@sAdBaBhCeAlEkArLaAvGiDxHuApEaDvE{C|DoBpByBlAmBnC{@`B[lA}AzDsCjG{IxWgBrEmC`EiCvCcExG?j@dC`D`A~AzBhCbEfDnBz@p@Gp@SnBmA~IsGbAuAzDiGVk@PqElC_\\zA}Zn@eGfBiKt@cEn@eChE}KnAmI|@kIv@sD~@wBtDuFz@[@]IWc@DCb@RXTIt@sCxCyH\\}BIa@YQsBF_AXwAhAi@B{FqHqAmAwA_CiBcCsEkFmBuAsBaAqHQu@]aAsAYJy@jI_@tIAhBNnBZz@rC|CvA~B~@v@bB~@v@N|B?bHe@w@I@_Bj@yBdByEJmABoDBUJI`NtPl@SbGGx@aApAObGkClAQNKBYi@oCq@mAgMoHs@m@_@iA_@kDa@sAY_@eAc@eEk@yBw@_CyBkEiFeBqAi@o@_@?aBgDaAmEKeABq@pAaEnAeGhAuJ~DqUvAaF`HmPdBiGr@iGH}CEcA]cB_EmNmFmTcNch@g[{mAmQar@aFyQe@uCaAqL@y@VyAAg@e@q@eIkGuBeDqEoGy@aBi@k@o@iAoBoEyBsDaB}CeB{DoA_BmCmFkDgGA[PyDt@qJZmHPeA`A{@P_AG}Aa@qA?a@n@eJDqDTkAHsCh@kFx@eGD}AcD_HiAsAu@uC', 'resource_state': 2}",False,False,False,False,everyone,False,b4934866,"[48.885941, 2.309598]","[48.885906, 2.309658]",7.564,14.36,81.5,24.0,144.5,1180.0,213.0,True,604.2,True,121.7,167.0,False,True,144.6,49.4,16174570117,16174570117,2025-07-17-172742-ELEMNT ROAM 2DD4-183-0.fit,False,15,0,False,32.0,48.885941,2.309598,2025-07-17T17:00:00,25.5,0.0,4.7,296.0,58.0,1016.5,
2,"{'id': 27358947, 'resource_state': 1}",Sortie vélo en soirée,38632.9,5569,5937,204.0,Ride,Ride,,15103640107,2025-07-13 16:26:11+00:00,2025-07-13T18:26:11Z,(GMT+01:00) Europe/Paris,7200.0,,,,1,17,0,1,0,"{'id': 'a15103640107', 'summary_polyline': 'i|jiH{taMTnAr@|@tDfITvAmAlKqB~ZOb@w@x@UfA@p@j@vBiBdXD|@O|@ArAfEhH|HlO`AlAhGbLrAjDpGbJ@X[hAC|@`@pAl@v@tKzHjAnL^dHVf@|@j@b@x@pFzThh@frBl\\jpA\\jDCfDm@~EwAbFBNTCxBmGdGgFnCoDnDkGhFyK|B{FfBcJ`BoNPuL[yMcAsPg@wJHkQPeD^}CxEyUR{COwAmDqMsAuGPaJZ}BOiBDmEImATeFBiFt@iHHoFoAiMiAkO_@wAaAmHuBiEqCkTkA{BgIqK{AsE{BwKuBcRa@oFUmMk@oGSi]HcBa@wd@@eLxB}HnFcUfCuM|D_PxBiLxAwKr@wBR}CtBkNv@eQvAsNvCmOrAuIXaARyBzAwHvBoId@y@hDrBh@t@lExB}FkEsC_BQw@pG{R|Lse@|AcDl@c@lGGp@NzAm@lEsGjF_JZ?`E}DnEsFtDuGbBcFzLmRvWcZ~Wg^g@iAF[Ic@iCqGo@}@aE_JyAwEiAmCGeCY}AWG]u@YcEg@_D_AiAoBkEkFaJ[cC}Ay@]BaCtBqThZoI~KaFrFeCpAuKvHoEpB{CnBoKpFmA^kBuJGwA[uC]sAeAeHqB{TAuAyBgLI{ASs@Lg@_@}@SqBO}HWcCaA{EeA}Cs@aAoGaNmChDuDrCkFvAwE^aFvCwAxA_ARk@v@oAr@qAdB}IhGcHdGiC~A_I`JuCrF_CxCcAjBmAlAa@|@UnMJbA[~FSQqAuD]cDH|Ab@tBx@~AZbBg@jE_ApDq@vAyEfG]t@i@bB_AxFu@bB_AjA{@n@oDz@cBa@iBeA}A_Bo@[i@w@aDmCiE}G}BeH{@wFiA}UiAyE{@_BGiA]k@MgC_AGcAcEHaDS}HmENe@OwARwEcDuAaBkIhAlA@fHt^r@jIx@~BNlCnBtJTzDX|Ah@rAx@lG`AxDv@~FZfAlD`SBjBl@nBHtAdAjDp@rFjApEn@jFQnAkAbDu@n@oAHe@n@Ox@s@rYE~QOdIpBro@ZbC?xHRn@tAhRfFpe@}@zOsEjVcAnCkJeK}AtC_At@oAKoAk@}@kA?qA|@wGJmDjBoGEsAc@uAKgAmCG_@ZuBpGBp@bClAJX_@hCiAvEq@h@y@[g@oAo@{CYLMvCBvA\\lAvHfGp@xAlBjAXz@r@p@pHtMpFrKh@jFrBlLJxC`@lDl@bCFbBj@zBOxAXhC|@nGh@lA\\dBZvDAxB[hAq@dF{D|F', 'resource_state': 2}",False,False,False,False,everyone,False,b4934866,"[48.885986, 2.309545]","[48.884169, 2.311752]",6.937,13.18,76.1,30.0,139.0,777.0,186.0,True,752.9,True,126.8,170.0,False,True,144.8,42.0,16126662495,16126662495,2025-07-13-162611-ELEMNT ROAM 2DD4-181-0.fit,False,0,0,False,56.0,48.885986,2.309545,2025-07-13T16:00:00,31.8,0.0,10.4,269.0,24.0,1009.2,
2,"{'id': 27358947, 'resource_state': 1}",Sortie vélo en soirée,51961.8,5755,5983,84.0,Ride,Ride,,15081934675,2025-07-11 17:23:32+00:00,2025-07-11T19:23:32Z,(GMT+01:00) Europe/Paris,7200.0,,,,33,19,0,1,0,"{'id': 'a15081934675', 'summary_polyline': '}{jiHgtaMb@bB`FfJJpAiAfJmBzZWrAoAvBj@~DwAjSYlIhG|LfN`VjDzHjGlILp@]bCVhAbDfD~GrEn@lEhApOxAxAf@`BbmAxyEVtBOzC{BtM\\QvBcGnF_EzI|DtD|@xYmCvOjDtDGr@`@Rj@?bFgAdLsApHyA`EcDjD_ExC{F~@gGNuC_@wRqFiH_DcBcBcC}EaA{FWsKhAsFzBmClCsAtIhDlEr@xVsBtGV`InBnD@|@\\Zp@JhBa@rIkAvIqB~HqAlBqDfDkGnCyHb@wEo@aRgF}IcEuBsCmA{Co@sCm@wLbAuG|B}C`D}AzIlDpDv@tDIhK}AtGMjF^xHnBzCGz@l@\\bC_@bI_AtHsBxIkA|BeDbDyGzC{Gv@uGu@qQyEaJkE}D{GcAkF]_LfA_GhBeC`CaB|@KpGpCnFpAnDC|PgBdGLxIxBlFPf@x@J~Am@fKyAvJgBjGqDdEkClBaExAwEp@{JiAmP{EcJmEcDoGgAmFc@aLfAwFfB}BhDgBbKxDlCd@|CCtMeBnGC~DZxHrBlDGl@f@^bC[hGiAbK}AdHcAzBeCnC{CxB{CpAsGv@iHo@sRmFgImDeDyEeAeD]iC_@wK`A{FtA{B~DcClAPvG`DnEt@hV}BtH^`IrBnDCj@l@VpAIrEwAbNcBxHkAxBgDjD_C|AyDfAuEh@kFOuSsFwJkEyB_DuA}CgAsHGaJx@qDh@mAtEqDdBDtFpCdFdAnWuBvGXnIvBxDEl@j@Hl@GrEu@vI{AbJmBjFmHpGwHrBuHImU}FcIkD}CeEsA}Di@wDUyHFuBhA}E~BgCvBqA~ALpHnDvDl@rQwBdKDbJ|BjE@z@t@Pr@{@bOcC~Mo@hB_BtBuBrBkCxAyIdBoGMeTyFuIuDcDgFmBoH_@yKx@_FxAiCzDgC|ARjHjDxCf@dDEnSkB|FXtHpBrE@f@n@RlAYxGaBxMwA`GsAbCmDdDuHxCsEj@cF[iTaGoJgEgCcEiAiDu@sGAeI|AuFzAaBjC_BpB\\fGxClDr@xVwBlHXpIxBjDId@X`@lA?zD}@zJcBjJw@fC{A~BqDlDyBfAaI`BoFSoTyFaJwD{BqCwBkFw@mFQiHHwAxAoFbAkA~CoB~AJtHjDlDj@xR{BhKTvIxBxD?z@nAApG_AnJwAvHoA|DsD|D{CvBcI`BsC?mJaBwVcIyCuCmB}Dw@_DW_DIkJxAaGjD_Dl@{@?]_DyDoDeLcnAkyE}AeOT}FsA}A_HwEuJeNkKkPkC{FcEkHeFkIFoE^sC~@{P~AwCVaBc@uDR{ALiIj@iJjBwNo@aCwF}L', 'resource_state': 2}",False,False,False,False,everyone,False,b4934866,"[48.88599, 2.309363]","[48.885932, 2.309665]",9.029,15.42,91.0,25.0,168.8,1130.0,202.0,True,964.5,True,131.8,172.0,False,True,77.8,58.4,16102799971,16102799971,2025-07-11-172332-ELEMNT ROAM 2DD4-180-0.fit,False,10,0,False,75.0,48.88599,2.309363,2025-07-11T17:00:00,28.9,0.0,15.8,41.0,33.0,1016.3,
2,"{'id': 27358947, 'resource_state': 1}",Sortie vélo en soirée,45134.5,4440,4520,66.0,Ride,Ride,,15049384124,2025-07-08 17:46:34+00:00,2025-07-08T19:46:34Z,(GMT+01:00) Europe/Paris,7200.0,,,,67,13,0,3,0,"{'id': 'a15049384124', 'summary_polyline': 'y~jiHi|aMdBjI|ExHn@fD{AjJwBb\\{@~ASz@?t@h@vBeBxUGzGxNjXrFvIpBnEz@bCfD|DhB~CFX_@`CTnAlE|D~FdEz@bIh@nKN^nAr@`AfDzUn~@vt@vuCf@nDGfE_@rCaB~G\\?vAqE~@yAxEgDrGdDjFvA|C?xNmB|EEtF^jHnBrD?b@ZXv@OfGm@nHeAxGwAjFiBlCuBrB{BpAqDhAcFt@qDIwHuAaLaDqJyEuAeB_BkDu@wCYqCQmJr@yDl@_BxA}ApCcBdBPjHlD`Df@xQuBtEKrGf@bHjBpCIx@Vj@nBGtFg@lFcB~JcAhD{@|AuB~BcDvBqGpBmHLkHyAeLeDgIkDaCiCoCqF_@uBe@cJBsCfAcFbB}BvCmBpAJfHdDzDr@`EMjMeBjIJjKbC`E@`AzAS`H}@`J}AnIqAjDqEnE}FhCmGt@mGYaRsFgIeDqAgA{A_CoBiFs@gH@{GvAuFbAmAdDyB|ANjHdDtDl@xCIdSoB~FXbI|BvD?x@`BElEw@pJkBdK{@fC}AxBoGrEsJfBaESkSiFmKmEcDyE}@{B_@qBg@uLRkCl@uCb@cAnAuAdBmAz@OjIfDtDv@jDCdPsBbIVvIvBrEFl@v@PbA]|HcBtMaB`GuCxDwCnB}FrBkEl@_Iy@mQyEgJmEqCgE{@{Ba@{Bk@}Lx@}EzAwC|C{Br@Mx@H~HnDxCd@pDIhMgBxDCjG^nHnB`EBp@p@JbAg@hJqAjKmBvHeCdDqCxBiFpBsEj@sEMkGsAaN{DkI{DoBoCqBsFi@iDU_HH{BnAgF`BoBrCaB~ANvFlCvE|@dDInMgBpJFzJ~BbEFdAlAPtAO`D_AjIqAfHiAdEcBlCyF|EsGfBmI?{TuFqIwDoAkAkBwC{@aCq@eD[wKt@_F\\gAfAyAlCmBz@SlJtD`Dp@tRgBjGMjEb@~GhB`EBr@t@Pz@K|FkA`K_CdKyAhC_D~CsBlAoCz@gFr@cFQkTuFeKoEqBoC_BuDa@qBe@_GD}GrAcFfBmB`C{AlABdGrCfE~@tDBzNgBtGAbEb@nFzA|D@|@`@n@z@DpAkBvOaArFsAzE{@zAqCrC}CnBeDfAmFl@sE[{T{FsI{DcBsB}AiDoAuF[oGFeEl@aDf@iAtFsEHYeEcE{CyJwp@uiCaVi}@yF{U_AwJ@{BLkCk@{@{HaGiIgM]SUs@iQuZcAkAq@kBqFyJxCk]r@m@XmAAgAi@cBCy@~@aOF_Eb@wAb@_Hn@gDSgBsFqLu@sC', 'resource_state': 2}",False,False,False,False,everyone,False,b4934866,"[48.884796, 2.310757]","[48.88534, 2.310365]",10.165,16.32,92.9,18.0,191.3,890.0,216.0,True,848.0,True,139.6,165.0,False,True,51.6,31.6,16067295672,16067295672,2025-07-08-174634-ELEMNT ROAM 2DD4-178-0.fit,False,14,0,False,91.0,48.884796,2.310757,2025-07-08T17:00:00,19.5,0.0,11.9,342.0,53.0,1018.9,
